Date,Wordle Number,Answer,Weekday,Month,Day,Year,Ends with Y,Has repeated letters,Starts with vowel,Ends with vowel,Num vowels,Num consonants,Has rare letter,Contains common suffix,All unique letters,P1,P2,P3,P4,P5,Contains common prefix,Word Frequency,Scrabble score,Frequency category,Top row letters,Mid row letters,Bottom row letters,Is palindrome
Jun 15 2024,1092,PROUD,Saturday,June,15,2024,0,0,0,0,2,3,0,0,1,P,R,O,U,D,0,6.03e-05,8,uncommon,4,1,0,0
Jun 14 2024,1091,VAULT,Friday,June,14,2024,0,0,0,0,2,3,0,0,1,V,A,U,L,T,0,7.94e-06,8,uncommon,2,2,1,0
Jun 13 2024,1090,ANGST,Thursday,June,13,2024,0,0,1,0,1,4,0,1,1,A,N,G,S,T,0,1.82e-06,6,uncommon,1,3,1,0
Jun 12 2024,1089,DETER,Wednesday,June,12,2024,0,1,0,0,2,3,0,1,0,D,E,T,E,R,1,3.02e-06,6,uncommon,4,1,0,0
Jun 11 2024,1088,SWUNG,Tuesday,June,11,2024,0,0,0,0,1,4,0,0,1,S,W,U,N,G,0,2.95e-06,9,uncommon,2,2,1,0
Jun 10 2024,1087,MANGA,Monday,June,10,2024,0,1,0,1,2,3,0,0,0,M,A,N,G,A,0,9.33e-06,8,uncommon,0,3,2,0
Jun 09 2024,1086,CROWD,Sunday,June,09,2024,0,0,0,0,1,4,0,0,1,C,R,O,W,D,0,5.01e-05,11,uncommon,3,1,1,0
Jun 08 2024,1085,HENCE,Saturday,June,08,2024,0,1,0,1,2,3,0,0,0,H,E,N,C,E,0,2.4e-05,10,uncommon,2,1,2,0
Jun 07 2024,1084,MELON,Friday,June,07,2024,0,0,0,0,2,3,0,0,1,M,E,L,O,N,0,2.09e-06,7,uncommon,2,1,2,0
Jun 06 2024,1083,ETHER,Thursday,June,06,2024,0,1,1,0,2,3,0,1,0,E,T,H,E,R,0,2.51e-06,8,uncommon,4,1,0,0
Jun 05 2024,1082,ORGAN,Wednesday,June,05,2024,0,0,1,0,2,3,0,0,1,O,R,G,A,N,0,1.38e-05,6,uncommon,2,2,1,0
Jun 04 2024,1081,GROOM,Tuesday,June,04,2024,0,1,0,0,2,3,0,0,0,G,R,O,O,M,0,4.27e-06,8,uncommon,3,1,1,0
Jun 03 2024,1080,STARK,Monday,June,03,2024,0,0,0,0,1,4,0,0,1,S,T,A,R,K,0,1.02e-05,9,uncommon,2,3,0,0
Jun 02 2024,1079,BRAVO,Sunday,June,02,2024,0,0,0,1,2,3,0,0,1,B,R,A,V,O,0,5.89e-06,10,uncommon,2,1,2,0
Jun 01 2024,1078,BASIN,Saturday,June,01,2024,0,0,0,0,2,3,0,0,1,B,A,S,I,N,0,1.2e-05,7,uncommon,1,2,2,0
May 31 2024,1077,CHAOS,Friday,May,31,2024,0,0,0,0,2,3,0,0,1,C,H,A,O,S,0,1.86e-05,10,uncommon,1,3,1,0
May 30 2024,1076,GUMMY,Thursday,May,30,2024,1,1,0,0,1,4,0,0,0,G,U,M,M,Y,0,9.33e-07,13,rare,2,1,2,0
May 29 2024,1075,PAPAL,Wednesday,May,29,2024,0,1,0,0,2,3,0,0,0,P,A,P,A,L,0,2.51e-06,9,uncommon,2,3,0,0
May 28 2024,1074,MINUS,Tuesday,May,28,2024,0,0,0,0,2,3,0,0,1,M,I,N,U,S,0,1e-05,7,uncommon,2,1,2,0
May 27 2024,1073,SKIER,Monday,May,27,2024,0,0,0,0,2,3,0,1,1,S,K,I,E,R,0,1.58e-06,9,uncommon,3,2,0,0
May 26 2024,1072,BEVEL,Sunday,May,26,2024,0,1,0,0,2,3,0,0,0,B,E,V,E,L,1,4.07e-07,10,rare,2,1,2,0
May 25 2024,1071,TITAN,Saturday,May,25,2024,0,1,0,0,2,3,0,0,0,T,I,T,A,N,0,4.9e-06,5,uncommon,3,1,1,0
May 24 2024,1070,GLIDE,Friday,May,24,2024,0,0,0,1,2,3,0,0,1,G,L,I,D,E,0,2.14e-06,7,uncommon,2,3,0,0
May 23 2024,1069,SWISH,Thursday,May,23,2024,0,1,0,0,1,4,0,1,0,S,W,I,S,H,0,7.76e-07,11,rare,2,3,0,0
May 22 2024,1068,EXALT,Wednesday,May,22,2024,0,0,1,0,2,3,1,0,1,E,X,A,L,T,1,3.98e-07,12,rare,2,2,1,0
May 21 2024,1067,DINGO,Tuesday,May,21,2024,0,0,0,1,2,3,0,0,1,D,I,N,G,O,0,5.62e-07,7,rare,2,2,1,0
May 20 2024,1066,NICER,Monday,May,20,2024,0,0,0,0,2,3,0,1,1,N,I,C,E,R,0,4.47e-06,7,uncommon,3,0,2,0
May 19 2024,1065,HITCH,Sunday,May,19,2024,0,1,0,0,1,4,0,1,0,H,I,T,C,H,0,2.63e-06,13,uncommon,2,2,1,0
May 18 2024,1064,BRINY,Saturday,May,18,2024,1,0,0,0,1,4,0,0,1,B,R,I,N,Y,0,1.58e-07,10,rare,3,0,2,0
May 17 2024,1063,TUTOR,Friday,May,17,2024,0,1,0,0,2,3,0,0,0,T,U,T,O,R,0,4.68e-06,5,uncommon,5,0,0,0
May 16 2024,1062,STALL,Thursday,May,16,2024,0,1,0,0,1,4,0,0,0,S,T,A,L,L,0,6.17e-06,5,uncommon,1,4,0,0
May 15 2024,1061,PINCH,Wednesday,May,15,2024,0,0,0,0,1,4,0,1,1,P,I,N,C,H,0,5.75e-06,12,uncommon,2,1,2,0
May 14 2024,1060,AMASS,Tuesday,May,14,2024,0,1,1,0,2,3,0,0,0,A,M,A,S,S,0,5.89e-07,7,rare,0,4,1,0
May 13 2024,1059,CUMIN,Monday,May,13,2024,0,0,0,0,2,3,0,0,1,C,U,M,I,N,0,1.02e-06,9,uncommon,2,0,3,0
May 12 2024,1058,OUTER,Sunday,May,12,2024,0,0,1,0,3,2,0,1,1,O,U,T,E,R,0,1.78e-05,5,uncommon,5,0,0,0
May 11 2024,1057,TIDAL,Saturday,May,11,2024,0,0,0,0,2,3,0,0,1,T,I,D,A,L,0,5.01e-06,6,uncommon,2,3,0,0
May 10 2024,1056,MEDIA,Friday,May,10,2024,0,0,0,1,3,2,0,0,1,M,E,D,I,A,0,0.0002,8,common,2,2,1,0
May 09 2024,1055,JERKY,Thursday,May,09,2024,1,0,0,0,1,4,1,0,1,J,E,R,K,Y,0,1.26e-06,19,uncommon,3,2,0,0
May 08 2024,1054,PIOUS,Wednesday,May,08,2024,0,0,0,0,3,2,0,0,1,P,I,O,U,S,0,2.04e-06,7,uncommon,4,1,0,0
May 07 2024,1053,MUSTY,Tuesday,May,07,2024,1,0,0,0,1,4,0,0,1,M,U,S,T,Y,0,6.76e-07,10,rare,3,1,1,0
May 06 2024,1052,SHAVE,Monday,May,06,2024,0,0,0,1,2,3,0,0,1,S,H,A,V,E,0,6.76e-06,11,uncommon,1,3,1,0
May 05 2024,1051,DECAL,Sunday,May,05,2024,0,0,0,0,2,3,0,0,1,D,E,C,A,L,1,1.02e-06,8,uncommon,1,3,1,0
May 04 2024,1050,VALUE,Saturday,May,04,2024,0,0,0,1,3,2,0,0,1,V,A,L,U,E,0,0.000141,8,common,2,2,1,0
May 03 2024,1049,EBONY,Friday,May,03,2024,1,0,1,0,2,3,0,0,1,E,B,O,N,Y,0,2.19e-06,10,uncommon,3,0,2,0
May 02 2024,1048,SLICE,Thursday,May,02,2024,0,0,0,1,2,3,0,0,1,S,L,I,C,E,0,1e-05,7,uncommon,2,2,1,0
May 01 2024,1047,DIARY,Wednesday,May,01,2024,1,0,0,0,2,3,0,0,1,D,I,A,R,Y,0,1.23e-05,9,uncommon,3,2,0,0
Apr 30 2024,1046,PROWL,Tuesday,April,30,2024,0,0,0,0,1,4,0,0,1,P,R,O,W,L,0,5.62e-07,10,rare,4,1,0,0
Apr 29 2024,1045,CRAFT,Monday,April,29,2024,0,0,0,0,1,4,0,0,1,C,R,A,F,T,0,2e-05,10,uncommon,2,2,1,0
Apr 28 2024,1044,PRUNE,Sunday,April,28,2024,0,0,0,1,2,3,0,0,1,P,R,U,N,E,0,9.12e-07,7,rare,4,0,1,0
Apr 27 2024,1043,GLEAM,Saturday,April,27,2024,0,0,0,0,2,3,0,0,1,G,L,E,A,M,0,9.33e-07,8,rare,1,3,1,0
Apr 26 2024,1042,VAPID,Friday,April,26,2024,0,0,0,0,2,3,0,0,1,V,A,P,I,D,0,3.16e-07,11,rare,2,2,1,0
Apr 25 2024,1041,INTRO,Thursday,April,25,2024,0,0,1,1,2,3,0,0,1,I,N,T,R,O,1,6.46e-06,5,uncommon,4,0,1,0
Apr 24 2024,1040,OVERT,Wednesday,April,24,2024,0,0,1,0,2,3,0,0,1,O,V,E,R,T,0,2.04e-06,8,uncommon,4,0,1,0
Apr 23 2024,1039,ROVER,Tuesday,April,23,2024,0,1,0,0,2,3,0,1,0,R,O,V,E,R,0,5.75e-06,8,uncommon,4,0,1,0
Apr 22 2024,1038,LASER,Monday,April,22,2024,0,0,0,0,2,3,0,1,1,L,A,S,E,R,0,1.58e-05,5,uncommon,2,3,0,0
Apr 21 2024,1037,JOLLY,Sunday,April,21,2024,1,1,0,0,1,4,1,1,0,J,O,L,L,Y,0,3.72e-06,15,uncommon,2,3,0,0
Apr 20 2024,1036,LUCID,Saturday,April,20,2024,0,0,0,0,2,3,0,0,1,L,U,C,I,D,0,1.86e-06,8,uncommon,2,2,1,0
Apr 19 2024,1035,RAISE,Friday,April,19,2024,0,0,0,1,3,2,0,0,1,R,A,I,S,E,0,5.62e-05,5,uncommon,3,2,0,0
Apr 18 2024,1034,FACET,Thursday,April,18,2024,0,0,0,0,2,3,0,0,1,F,A,C,E,T,0,1.51e-06,10,uncommon,2,2,1,0
Apr 17 2024,1033,TITHE,Wednesday,April,17,2024,0,1,0,1,2,3,0,0,0,T,I,T,H,E,0,7.59e-07,8,rare,4,1,0,0
Apr 16 2024,1032,SHANK,Tuesday,April,16,2024,0,0,0,0,1,4,0,0,1,S,H,A,N,K,0,1.17e-06,12,uncommon,0,4,1,0
Apr 15 2024,1031,EQUIP,Monday,April,15,2024,0,0,1,0,3,2,1,0,1,E,Q,U,I,P,0,3.16e-06,16,uncommon,5,0,0,0
Apr 14 2024,1030,BLIMP,Sunday,April,14,2024,0,0,0,0,1,4,0,0,1,B,L,I,M,P,0,6.03e-07,11,rare,2,1,2,0
Apr 13 2024,1029,STEEL,Saturday,April,13,2024,0,1,0,0,2,3,0,0,0,S,T,E,E,L,0,5.13e-05,5,uncommon,3,2,0,0
Apr 12 2024,1028,WHINY,Friday,April,12,2024,1,0,0,0,1,4,0,0,1,W,H,I,N,Y,0,7.76e-07,14,rare,3,1,1,0
Apr 11 2024,1027,LOUSE,Thursday,April,11,2024,0,0,0,1,3,2,0,0,1,L,O,U,S,E,0,3.98e-07,5,rare,3,2,0,0
Apr 10 2024,1026,BROTH,Wednesday,April,10,2024,0,0,0,0,1,4,0,1,1,B,R,O,T,H,0,2.45e-06,10,uncommon,3,1,1,0
Apr 09 2024,1025,MERGE,Tuesday,April,09,2024,0,1,0,1,2,3,0,0,0,M,E,R,G,E,0,5.62e-06,8,uncommon,3,1,1,0
Apr 08 2024,1024,BREED,Monday,April,08,2024,0,1,0,0,2,3,0,1,0,B,R,E,E,D,0,1.2e-05,8,uncommon,3,1,1,0
Apr 07 2024,1023,VOILA,Sunday,April,07,2024,0,0,0,1,3,2,0,0,1,V,O,I,L,A,0,8.51e-07,8,rare,2,2,1,0
Apr 06 2024,1022,FINCH,Saturday,April,06,2024,0,0,0,0,1,4,0,1,1,F,I,N,C,H,0,3.55e-06,13,uncommon,1,2,2,0
Apr 05 2024,1021,WRIST,Friday,April,05,2024,0,0,0,0,1,4,0,1,1,W,R,I,S,T,0,1.02e-05,8,uncommon,4,1,0,0
Apr 04 2024,1020,CLIMB,Thursday,April,04,2024,0,0,0,0,1,4,0,0,1,C,L,I,M,B,0,1.66e-05,11,uncommon,1,1,3,0
Apr 03 2024,1019,PLAIT,Wednesday,April,03,2024,0,0,0,0,2,3,0,0,1,P,L,A,I,T,0,2.63e-07,7,rare,3,2,0,0
Apr 02 2024,1018,SERUM,Tuesday,April,02,2024,0,0,0,0,2,3,0,0,1,S,E,R,U,M,0,5.5e-06,7,uncommon,3,1,1,0
Apr 01 2024,1017,FROND,Monday,April,01,2024,0,0,0,0,1,4,0,0,1,F,R,O,N,D,0,1.7e-07,9,rare,2,2,1,0
Mar 31 2024,1016,TABOO,Sunday,March,31,2024,0,1,0,1,3,2,0,0,0,T,A,B,O,O,0,2.95e-06,7,uncommon,3,1,1,0
Mar 30 2024,1015,FORCE,Saturday,March,30,2024,0,0,0,1,2,3,0,0,1,F,O,R,C,E,0,0.00017,10,common,3,1,1,0
Mar 29 2024,1014,REALM,Friday,March,29,2024,0,0,0,0,2,3,0,0,1,R,E,A,L,M,1,1.15e-05,7,uncommon,2,2,1,0
Mar 28 2024,1013,SPEAK,Thursday,March,28,2024,0,0,0,0,2,3,0,0,1,S,P,E,A,K,0,0.000107,11,common,2,3,0,0
Mar 27 2024,1012,STUNG,Wednesday,March,27,2024,0,0,0,0,1,4,0,0,1,S,T,U,N,G,0,1.91e-06,6,uncommon,2,2,1,0
Mar 26 2024,1011,MAYOR,Tuesday,March,26,2024,0,0,0,0,2,3,0,0,1,M,A,Y,O,R,0,4.17e-05,10,uncommon,3,1,1,0
Mar 25 2024,1010,SALLY,Monday,March,25,2024,1,1,0,0,1,4,0,1,0,S,A,L,L,Y,0,9.33e-06,8,uncommon,1,4,0,0
Mar 24 2024,1009,TOWEL,Sunday,March,24,2024,0,0,0,0,2,3,0,0,1,T,O,W,E,L,0,8.71e-06,8,uncommon,4,1,0,0
Mar 23 2024,1008,RISEN,Saturday,March,23,2024,0,0,0,0,2,3,0,0,1,R,I,S,E,N,0,7.24e-06,5,uncommon,3,1,1,0
Mar 22 2024,1007,DECAY,Friday,March,22,2024,1,0,0,0,2,3,0,0,1,D,E,C,A,Y,1,6.76e-06,11,uncommon,2,2,1,0
Mar 21 2024,1006,SHADE,Thursday,March,21,2024,0,0,0,1,2,3,0,0,1,S,H,A,D,E,0,1.45e-05,9,uncommon,1,4,0,0
Mar 20 2024,1005,LINGO,Wednesday,March,20,2024,0,0,0,1,2,3,0,0,1,L,I,N,G,O,0,1.02e-06,6,uncommon,2,2,1,0
Mar 19 2024,1004,ABIDE,Tuesday,March,19,2024,0,0,1,1,3,2,0,0,1,A,B,I,D,E,0,3.89e-06,8,uncommon,2,2,1,0
Mar 18 2024,1003,SPELT,Monday,March,18,2024,0,0,0,0,1,4,0,0,1,S,P,E,L,T,0,1.51e-06,7,uncommon,3,2,0,0
Mar 17 2024,1002,SNORT,Sunday,March,17,2024,0,0,0,0,1,4,0,0,1,S,N,O,R,T,0,1.02e-06,5,uncommon,3,1,1,0
Mar 16 2024,1001,TOXIN,Saturday,March,16,2024,0,0,0,0,2,3,1,0,1,T,O,X,I,N,0,2e-06,12,uncommon,3,0,2,0
Mar 15 2024,1000,ERUPT,Friday,March,15,2024,0,0,1,0,2,3,0,0,1,E,R,U,P,T,0,9.33e-07,7,rare,5,0,0,0
Mar 14 2024,999,SINCE,Thursday,March,14,2024,0,0,0,1,2,3,0,0,1,S,I,N,C,E,0,0.000562,7,common,2,1,2,0
Mar 13 2024,998,LOCAL,Wednesday,March,13,2024,0,1,0,0,2,3,0,0,0,L,O,C,A,L,0,0.000269,7,common,1,3,1,0
Mar 12 2024,997,HEAVE,Tuesday,March,12,2024,0,1,0,1,3,2,0,0,0,H,E,A,V,E,0,7.94e-07,11,rare,2,2,1,0
Mar 11 2024,996,PESKY,Monday,March,11,2024,1,0,0,0,1,4,0,0,1,P,E,S,K,Y,0,1.26e-06,14,uncommon,3,2,0,0
Mar 10 2024,995,GRASP,Sunday,March,10,2024,0,0,0,0,1,4,0,0,1,G,R,A,S,P,0,9.33e-06,8,uncommon,2,3,0,0
Mar 09 2024,994,CHEER,Saturday,March,09,2024,0,1,0,0,2,3,0,1,0,C,H,E,E,R,0,1.15e-05,10,uncommon,3,1,1,0
Mar 08 2024,993,EARLY,Friday,March,08,2024,1,0,1,0,2,3,0,1,1,E,A,R,L,Y,0,0.000269,8,common,3,2,0,0
Mar 07 2024,992,CLONE,Thursday,March,07,2024,0,0,0,1,2,3,0,0,1,C,L,O,N,E,0,4.79e-06,7,uncommon,2,1,2,0
Mar 06 2024,991,TEARY,Wednesday,March,06,2024,1,0,0,0,2,3,0,0,1,T,E,A,R,Y,0,6.92e-07,8,rare,4,1,0,0
Mar 05 2024,990,HUNCH,Tuesday,March,05,2024,0,1,0,0,1,4,0,1,0,H,U,N,C,H,0,1.17e-06,13,uncommon,1,2,2,0
Mar 04 2024,989,FLAME,Monday,March,04,2024,0,0,0,1,2,3,0,0,1,F,L,A,M,E,0,1.17e-05,10,uncommon,1,3,1,0
Mar 03 2024,988,STATE,Sunday,March,03,2024,0,1,0,1,2,3,0,0,0,S,T,A,T,E,0,0.000603,5,common,3,2,0,0
Mar 02 2024,987,URBAN,Saturday,March,02,2024,0,0,1,0,2,3,0,0,1,U,R,B,A,N,0,4.47e-05,7,uncommon,2,1,2,0
Mar 01 2024,986,FORTY,Friday,March,01,2024,1,0,0,0,1,4,0,0,1,F,O,R,T,Y,0,1.58e-05,11,uncommon,4,1,0,0
Feb 29 2024,985,IMAGE,Thursday,February,29,2024,0,0,1,1,3,2,0,0,1,I,M,A,G,E,1,8.71e-05,8,uncommon,2,2,1,0
Feb 28 2024,984,DEVIL,Wednesday,February,28,2024,0,0,0,0,2,3,0,0,1,D,E,V,I,L,1,2e-05,9,uncommon,2,2,1,0
Feb 27 2024,983,SENSE,Tuesday,February,27,2024,0,1,0,1,2,3,0,0,0,S,E,N,S,E,0,0.000155,5,common,2,2,1,0
Feb 26 2024,982,OFTEN,Monday,February,26,2024,0,0,1,0,2,3,0,0,1,O,F,T,E,N,0,0.000257,8,common,3,1,1,0
Feb 25 2024,981,SMITH,Sunday,February,25,2024,0,0,0,0,1,4,0,1,1,S,M,I,T,H,0,7.76e-05,10,uncommon,2,2,1,0
Feb 24 2024,980,PIPER,Saturday,February,24,2024,0,1,0,0,2,3,0,1,0,P,I,P,E,R,0,4.79e-06,9,uncommon,5,0,0,0
Feb 23 2024,979,APART,Friday,February,23,2024,0,1,1,0,2,3,0,0,0,A,P,A,R,T,0,6.03e-05,7,uncommon,3,2,0,0
Feb 22 2024,978,HEAVY,Thursday,February,22,2024,1,0,0,0,2,3,0,0,1,H,E,A,V,Y,0,9.12e-05,14,uncommon,2,2,1,0
Feb 21 2024,977,BUILD,Wednesday,February,21,2024,0,0,0,0,2,3,0,0,1,B,U,I,L,D,0,0.00011,8,common,2,2,1,0
Feb 20 2024,976,MATCH,Tuesday,February,20,2024,0,0,0,0,1,4,0,1,1,M,A,T,C,H,0,0.000135,12,common,1,2,2,0
Feb 19 2024,975,PRICE,Monday,February,19,2024,0,0,0,1,2,3,0,0,1,P,R,I,C,E,0,0.00017,9,common,4,0,1,0
Feb 18 2024,974,RIDGE,Sunday,February,18,2024,0,0,0,1,2,3,0,0,1,R,I,D,G,E,0,1.32e-05,7,uncommon,3,2,0,0
Feb 17 2024,973,PSALM,Saturday,February,17,2024,0,0,0,0,1,4,0,0,1,P,S,A,L,M,0,3.63e-06,9,uncommon,1,3,1,0
Feb 16 2024,972,STASH,Friday,February,16,2024,0,1,0,0,1,4,0,1,0,S,T,A,S,H,0,3.47e-06,8,uncommon,1,4,0,0
Feb 15 2024,971,ASCOT,Thursday,February,15,2024,0,0,1,0,2,3,0,0,1,A,S,C,O,T,0,1.15e-06,7,uncommon,2,2,1,0
Feb 14 2024,970,TALON,Wednesday,February,14,2024,0,0,0,0,2,3,0,0,1,T,A,L,O,N,0,9.33e-07,5,rare,2,2,1,0
Feb 13 2024,969,SCRAM,Tuesday,February,13,2024,0,0,0,0,1,4,0,0,1,S,C,R,A,M,0,2.24e-07,9,rare,1,2,2,0
Feb 12 2024,968,PASTA,Monday,February,12,2024,0,1,0,1,2,3,0,0,0,P,A,S,T,A,0,8.32e-06,7,uncommon,2,3,0,0
Feb 11 2024,967,NEVER,Sunday,February,11,2024,0,1,0,0,2,3,0,1,0,N,E,V,E,R,0,0.000813,8,common,3,0,2,0
Feb 10 2024,966,FRIED,Saturday,February,10,2024,0,0,0,0,2,3,0,1,1,F,R,I,E,D,0,1.15e-05,9,uncommon,3,2,0,0
Feb 09 2024,965,STIFF,Friday,February,09,2024,0,1,0,0,1,4,0,0,0,S,T,I,F,F,0,7.94e-06,11,uncommon,2,3,0,0
Feb 08 2024,964,PLACE,Thursday,February,08,2024,0,0,0,1,2,3,0,0,1,P,L,A,C,E,0,0.000513,9,common,2,2,1,0
Feb 07 2024,963,AFTER,Wednesday,February,07,2024,0,0,1,0,2,3,0,1,1,A,F,T,E,R,0,0.00129,8,common,3,2,0,0
Feb 06 2024,962,WHICH,Tuesday,February,06,2024,0,1,0,0,1,4,0,1,0,W,H,I,C,H,0,0.002,16,common,2,2,1,0
Feb 05 2024,961,REPEL,Monday,February,05,2024,0,1,0,0,2,3,0,0,0,R,E,P,E,L,1,1.58e-06,7,uncommon,4,1,0,0
Feb 04 2024,960,VERGE,Sunday,February,04,2024,0,1,0,1,2,3,0,0,0,V,E,R,G,E,0,4.68e-06,9,uncommon,3,1,1,0
Feb 03 2024,959,MICRO,Saturday,February,03,2024,0,0,0,1,2,3,0,0,1,M,I,C,R,O,0,1.2e-05,9,uncommon,3,0,2,0
Feb 02 2024,958,CLEFT,Friday,February,02,2024,0,0,0,0,1,4,0,0,1,C,L,E,F,T,0,8.71e-07,10,rare,2,2,1,0
Feb 01 2024,957,ALIVE,Thursday,February,01,2024,0,0,1,1,3,2,0,0,1,A,L,I,V,E,0,5.75e-05,8,uncommon,2,2,1,0
Jan 31 2024,956,BULKY,Wednesday,January,31,2024,1,0,0,0,1,4,0,0,1,B,U,L,K,Y,0,2e-06,14,uncommon,2,2,1,0
Jan 30 2024,955,EXPEL,Tuesday,January,30,2024,0,1,1,0,2,3,1,0,0,E,X,P,E,L,1,1.82e-06,14,uncommon,3,1,1,0
Jan 29 2024,954,LEGGY,Monday,January,29,2024,1,1,0,0,1,4,0,0,0,L,E,G,G,Y,0,3.02e-07,10,rare,2,3,0,0
Jan 28 2024,953,EMBER,Sunday,January,28,2024,0,1,1,0,2,3,0,1,0,E,M,B,E,R,0,9.33e-07,9,rare,3,0,2,0
Jan 27 2024,952,SNAKE,Saturday,January,27,2024,0,0,0,1,2,3,0,0,1,S,N,A,K,E,0,1.7e-05,9,uncommon,1,3,1,0
Jan 26 2024,951,ALOOF,Friday,January,26,2024,0,1,1,0,3,2,0,0,0,A,L,O,O,F,0,9.77e-07,8,rare,2,3,0,0
Jan 25 2024,950,BLOCK,Thursday,January,25,2024,0,0,0,0,1,4,0,0,1,B,L,O,C,K,0,7.59e-05,13,uncommon,1,2,2,0
Jan 24 2024,949,RELIC,Wednesday,January,24,2024,0,0,0,0,2,3,0,0,1,R,E,L,I,C,1,2.34e-06,7,uncommon,3,1,1,0
Jan 23 2024,948,STILL,Tuesday,January,23,2024,0,1,0,0,1,4,0,0,0,S,T,I,L,L,0,0.000832,5,common,2,3,0,0
Jan 22 2024,947,TWEAK,Monday,January,22,2024,0,0,0,0,2,3,0,0,1,T,W,E,A,K,0,1.86e-06,12,uncommon,3,2,0,0
Jan 21 2024,946,NORTH,Sunday,January,21,2024,0,0,0,0,1,4,0,1,1,N,O,R,T,H,0,0.000219,8,common,3,1,1,0
Jan 20 2024,945,LARGE,Saturday,January,20,2024,0,0,0,1,2,3,0,0,1,L,A,R,G,E,0,0.000245,6,common,2,3,0,0
Jan 19 2024,944,THING,Friday,January,19,2024,0,0,0,0,1,4,0,0,1,T,H,I,N,G,0,0.000525,9,common,2,2,1,0
Jan 18 2024,943,STOLE,Thursday,January,18,2024,0,0,0,1,2,3,0,0,1,S,T,O,L,E,0,1.62e-05,5,uncommon,3,2,0,0
Jan 17 2024,942,COURT,Wednesday,January,17,2024,0,0,0,0,2,3,0,0,1,C,O,U,R,T,0,0.000257,7,common,4,0,1,0
Jan 16 2024,941,BLOND,Tuesday,January,16,2024,0,0,0,0,1,4,0,0,1,B,L,O,N,D,0,3.55e-06,8,uncommon,1,2,2,0
Jan 15 2024,940,LUNCH,Monday,January,15,2024,0,0,0,0,1,4,0,1,1,L,U,N,C,H,0,4.57e-05,10,uncommon,1,2,2,0
Jan 14 2024,939,DOING,Sunday,January,14,2024,0,0,0,0,2,3,0,0,1,D,O,I,N,G,0,0.000398,7,common,2,2,1,0
Jan 13 2024,938,HEARD,Saturday,January,13,2024,0,0,0,0,2,3,0,0,1,H,E,A,R,D,0,0.000186,9,common,2,3,0,0
Jan 12 2024,937,ROUTE,Friday,January,12,2024,0,0,0,1,3,2,0,0,1,R,O,U,T,E,0,4.68e-05,5,uncommon,5,0,0,0
Jan 11 2024,936,BRIEF,Thursday,January,11,2024,0,0,0,0,2,3,0,0,1,B,R,I,E,F,0,3.31e-05,10,uncommon,3,1,1,0
Jan 10 2024,935,THREW,Wednesday,January,10,2024,0,0,0,0,1,4,0,0,1,T,H,R,E,W,0,2.88e-05,11,uncommon,4,1,0,0
Jan 09 2024,934,LINER,Tuesday,January,09,2024,0,0,0,0,2,3,0,1,1,L,I,N,E,R,0,5.62e-06,5,uncommon,3,1,1,0
Jan 08 2024,933,FINAL,Monday,January,08,2024,0,0,0,0,2,3,0,0,1,F,I,N,A,L,0,0.000191,8,common,1,3,1,0
Jan 07 2024,932,STONY,Sunday,January,07,2024,1,0,0,0,1,4,0,0,1,S,T,O,N,Y,0,2e-06,8,uncommon,3,1,1,0
Jan 06 2024,931,CABLE,Saturday,January,06,2024,0,0,0,1,2,3,0,0,1,C,A,B,L,E,0,3.47e-05,9,uncommon,1,2,2,0
Jan 05 2024,930,LUNGE,Friday,January,05,2024,0,0,0,1,2,3,0,0,1,L,U,N,G,E,0,7.08e-07,6,rare,2,2,1,0
Jan 04 2024,929,SCANT,Thursday,January,04,2024,0,0,0,0,1,4,0,1,1,S,C,A,N,T,0,1.26e-06,7,uncommon,1,2,2,0
Jan 03 2024,928,TWIRL,Wednesday,January,03,2024,0,0,0,0,1,4,0,0,1,T,W,I,R,L,0,4.9e-07,8,rare,4,1,0,0
Jan 02 2024,927,AGING,Tuesday,January,02,2024,0,1,1,0,2,3,0,0,0,A,G,I,N,G,0,1.1e-05,7,uncommon,1,3,1,0
Jan 01 2024,926,MURAL,Monday,January,01,2024,0,0,0,0,2,3,0,0,1,M,U,R,A,L,0,3.09e-06,7,uncommon,2,2,1,0
Dec 31 2023,925,SALTY,Sunday,December,31,2023,1,0,0,0,1,4,0,0,1,S,A,L,T,Y,0,5.5e-06,8,uncommon,2,3,0,0
Dec 30 2023,924,THREE,Saturday,December,30,2023,0,1,0,1,2,3,0,0,0,T,H,R,E,E,0,0.000603,8,common,4,1,0,0
Dec 29 2023,923,CHILD,Friday,December,29,2023,0,0,0,0,1,4,0,0,1,C,H,I,L,D,0,0.0002,11,common,1,3,1,0
Dec 28 2023,922,LEARN,Thursday,December,28,2023,0,0,0,0,2,3,0,0,1,L,E,A,R,N,0,0.000148,5,common,2,2,1,0
Dec 27 2023,921,DAISY,Wednesday,December,27,2023,1,0,0,0,2,3,0,0,1,D,A,I,S,Y,0,6.03e-06,9,uncommon,2,3,0,0
Dec 26 2023,920,PHONE,Tuesday,December,26,2023,0,0,0,1,2,3,0,0,1,P,H,O,N,E,0,0.0002,10,common,3,1,1,0
Dec 25 2023,919,EVOKE,Monday,December,25,2023,0,1,1,1,3,2,0,0,0,E,V,O,K,E,0,1.86e-06,12,uncommon,3,1,1,0
